sentiment_col,window_start,window_end,nobs,beta,se_cluster,p_value,r2
pos_rate,-3,3,1087,0.002228079920786546,0.0012743376337639328,0.0803909856956463,0.003012712303614884
pos_rate,-2,2,1087,0.002385223110441585,0.0010099527409812095,0.018190495606100088,0.005211175711634652
pos_rate,-1,1,1087,0.0016535674720959688,0.0007561217110013433,0.028749351535906353,0.003648337962206205
pos_rate,0,0,1087,0.0006805572731661954,0.0004643153460034166,0.14272400552229092,0.0018015971079061721
pos_rate,0,1,1087,0.0013032384036188876,0.0006461038850211252,0.0436879439342426,0.0035723288411445564
