,document_score,document_score,document_score,lmmd_net,lmmd_net,lmmd_net,CAR,CAR,CAR
,mean,std,count,mean,std,count,mean,std,count
year,,,,,,,,,
2018,0.34952380952380957,0.2856198864331543,210,0.0033407214401652992,0.0052342400110701294,210,0.002726860980086235,0.018319307259888177,210
2019,0.20106976744186048,0.3273174311234209,215,0.002605576246373597,0.005078737004301397,215,0.004695605651507833,0.01866890492472537,215
2020,-0.04271428571428572,0.3469398197828014,210,-1.2862358599337609e-05,0.005608360181122983,210,-0.0028915743233058587,0.02476851235468511,210
2021,0.020761904761904763,0.3443604299550726,210,0.00103727394927725,0.005519950195880779,210,-0.0005364890650119571,0.021081402555628268,210
2022,0.40401869158878506,0.26975161523387536,214,0.003763887356482512,0.005014913889274454,214,-0.0004300702901305817,0.024914177332084467,214
2023,0.2555555555555556,0.23750843439814176,27,0.0052361429251978,0.005936007213847633,27,0.0051151273665766845,0.010807886069298419,27
