Ticker,EventDate,Sentiment,CAR
4151.T,2018-03-16,0.0042630937880633,0.0020108035900206333
4151.T,2019-03-14,0.0091443500979751,0.02721879873553109
4151.T,2020-03-12,0.0082111436950146,-0.03952492285745197
4151.T,2021-03-09,0.010091743119266,0.0015235848263257306
4151.T,2022-03-08,0.0091299677765843,0.01867238106999413
4151.T,2023-03-09,0.0101540023692672,0.010516924655878227
4502.T,2018-06-28,-0.0065186751233262,0.03978273087913598
4502.T,2019-06-27,-0.0053506231902303,0.005123391284075873
4502.T,2020-06-24,-0.0062065275548421,-0.01724798505486628
4502.T,2021-06-29,-0.0051457975986277,-0.0032110331412066664
4502.T,2022-06-29,-0.0040099707380513,0.017502408480641957
4503.T,2018-06-15,0.0,0.032286098726806836
4503.T,2019-06-18,0.0037115588547189,0.01331905728139124
4503.T,2020-06-18,0.0046475600309837,-0.005914097214519166
4503.T,2021-06-18,0.0039598732840549,0.0051897067680676656
4503.T,2022-06-20,0.0047381546134663,0.02299445858014696
4506.T,2018-06-19,0.0038295835327908,0.030294058419775657
4506.T,2019-06-20,-0.0004941932295527,-0.02241462456368801
4506.T,2020-06-23,0.0074582924435721,0.025006700261506167
4506.T,2021-06-24,0.0058530240624322,0.032248211315665076
4506.T,2022-06-23,0.0075075075075075,0.023726723000779736
4507.T,2018-06-20,0.0066115702479338,-0.00031791939559419786
4507.T,2019-06-18,0.0014641288433382,-0.006878382530695299
4507.T,2020-06-24,0.0012218963831867,-0.026179336343479805
4507.T,2021-06-23,0.0102643856920684,0.005807353912493256
4507.T,2022-06-24,0.0135052179251074,-0.01594404371103998
4519.T,2018-03-22,-0.0029498525073746,0.007336118404507694
4519.T,2019-03-28,0.009234320892651,0.015961713675221877
4519.T,2020-03-30,0.0085188770571151,0.10086591587681634
4519.T,2021-03-23,0.0072409951726698,-0.023286357910238222
4519.T,2022-03-29,0.0116185897435897,0.006466590549902528
4519.T,2023-03-30,0.0095914742451154,-0.015603273323475622
4523.T,2018-06-20,0.0063035804336863,0.008720046094023598
4523.T,2019-06-20,0.010214250124564,-0.00035403805546627143
4523.T,2020-06-19,0.0104666375926733,0.00029652854326718504
4523.T,2021-06-18,0.0092351408950982,0.11171683569452949
4568.T,2018-06-18,0.0048952950775088,0.059612182391653196
4568.T,2019-06-17,0.0036196911196911,0.01987258243609674
4568.T,2020-06-15,0.0091143594153052,0.016339310800307205
4568.T,2021-06-21,0.0067260498091256,-0.008749662603779504
4568.T,2022-06-27,0.0116320687186828,0.02606077360751872
4578.T,2018-03-30,-0.0034782608695652,-0.002682143813030286
4578.T,2019-03-29,0.0011978097193702,-0.014253101955504107
4578.T,2020-03-30,0.0020711080428028,0.11225965131052396
4578.T,2021-03-31,0.0008655011251514,-0.011025157021010494
4578.T,2022-03-31,0.0051164431898376,0.007224088026466005
4578.T,2023-03-31,0.0040090639707164,-0.012389027875608792
6479.T,2018-06-28,0.0123101100052383,-0.00973777091623415
6479.T,2019-06-27,0.0104529616724738,0.0487126246291671
6479.T,2020-06-26,0.0042999193765116,0.0019098619412693408
6479.T,2021-06-29,0.0050675675675675,0.046265392110020134
6479.T,2022-06-29,0.0088145896656534,-0.029608625132010437
6501.T,2018-06-29,0.0047318611987381,0.026613972519371466
6501.T,2019-06-19,-0.0012984603969578,-0.018720107235346412
6501.T,2020-08-31,-0.0027994867607605,-0.02498719608816323
6501.T,2021-06-23,-0.0015041073701261,0.010869733678138573
6501.T,2022-06-22,0.0014475271411338,-0.021809465186747763
6503.T,2018-06-28,0.0035279025016035,0.027010391309450675
6503.T,2019-06-27,-0.0030529172320217,0.007025411943586949
6503.T,2020-06-26,-0.0037629350893697,0.0011084640353797252
6503.T,2021-06-29,-0.0074979625101874,-0.028897493932737592
6503.T,2022-06-29,-0.0021688613477924,-0.006567319846732516
