sentiment_col,window_start,window_end,nobs,beta,se_cluster,p_value,r2
lmmd_net,-3,3,1087,0.0037556345107480705,0.001290960159979615,0.0036237902125284232,0.008699648441848895
lmmd_net,-2,2,1087,0.003556743959354524,0.0010455486535125573,0.000669444173925978,0.011748944353998092
lmmd_net,-1,1,1087,0.0030285378916905144,0.0008925011895537386,0.0006905212161194876,0.012332731096813099
lmmd_net,0,0,1087,0.0014540215904866871,0.00046542511716711515,0.0017836678693224656,0.008292719718014374
lmmd_net,0,1,1087,0.0023192040580033583,0.0007509601666641063,0.0020129271527359947,0.01142227840293275
