sentiment_col,window_start,window_end,nobs,beta,se_cluster,p_value,r2
neg_rate,-3,3,1087,-0.0034822926887549685,0.0013193952986691616,0.008307507213068473,0.007479380066866437
neg_rate,-2,2,1087,-0.0029314297563964717,0.0010783851431621784,0.006560812001820898,0.007980913901643016
neg_rate,-1,1,1087,-0.002862118124964486,0.0008981428270104504,0.0014390242207886095,0.01101459027303442
neg_rate,0,0,1087,-0.0014516760928029331,0.00046276313533241947,0.0017070105128902048,0.00826598714805904
neg_rate,0,1,1087,-0.0021402855395661136,0.0007516773292370768,0.004408539933397929,0.009727881046099562
