sentiment_col,window_start,window_end,nobs,beta,se_cluster,p_value,r2
document_score,-3,3,1087,0.0017224240330359674,0.0012426218064577352,0.16570999532043607,0.0018298488343232444
document_score,-2,2,1087,0.0017950452284231084,0.0010213895996869665,0.07884045747647168,0.0029925707930619216
document_score,-1,1,1087,0.00238977785747651,0.000889982475292112,0.007248716802851533,0.007679064306086003
document_score,0,0,1087,0.001461105765787475,0.0005292222921980474,0.005765034748262024,0.008373722905524628
document_score,0,1,1087,0.0020891968987742284,0.0007213268955058302,0.003775615284700136,0.00926901450536588
