Ticker,EventDate,Sentiment,CAR
4151.T,2018-03-16,0.0140073081607795,0.011107202077739018
4151.T,2019-03-14,0.0161659046374918,0.005720156118377449
4151.T,2020-03-12,0.01524926686217,-0.017973479251931393
4151.T,2021-03-09,0.0181651376146789,-0.016137610174596986
4151.T,2022-03-08,0.0159326888650196,0.01887289403896924
4151.T,2023-03-09,0.0170925706549331,-0.0034640749532612704
4502.T,2018-06-28,0.0114517265680056,0.025439246688283113
4502.T,2019-06-27,0.0081203575475261,-0.017061895398003023
4502.T,2020-06-24,0.0080256821829855,0.0017863673100566141
4502.T,2021-06-29,0.0081222883664615,-0.005888897344520065
4502.T,2022-06-29,0.0094830389075539,0.004373857384005871
4503.T,2018-06-15,0.0097087378640776,0.013965178631435402
4503.T,2019-06-18,0.0135206786850477,0.011288051313999846
4503.T,2020-06-18,0.0118770978569584,-0.010691355586149968
4503.T,2021-06-18,0.012935586061246,0.008383097292724769
4503.T,2022-06-20,0.0124688279301745,0.030015123099065077
4506.T,2018-06-19,0.0129248444231689,0.0005254688633336557
4506.T,2019-06-20,0.0155670867309117,-0.00822593034600587
4506.T,2020-06-23,0.0155053974484789,0.0017713086352408002
4506.T,2021-06-24,0.0171255148493388,0.012215699632614277
4506.T,2022-06-23,0.0177677677677677,0.021514447553026634
4507.T,2018-06-20,0.0099173553719008,0.015059609866590072
4507.T,2019-06-18,0.0084187408491947,0.01643903602491245
4507.T,2020-06-24,0.0102639296187683,-0.0074882726188186186
4507.T,2021-06-23,0.0158631415241057,-0.005318485354284835
4507.T,2022-06-24,0.0196439533456108,0.04346937838146344
4519.T,2018-03-22,0.0058997050147492,0.03882952877187072
4519.T,2019-03-28,0.0155829165063485,-0.0035948150760916134
4519.T,2020-03-30,0.0149080348499515,0.0812976265011928
4519.T,2021-03-23,0.0141106572595618,-0.0015481365604945252
4519.T,2022-03-29,0.016025641025641,0.0023415425382923745
4519.T,2023-03-30,0.0147424511545293,-0.007880446263518588
4523.T,2018-06-20,0.0138678769541099,0.019046530239103267
4523.T,2019-06-20,0.0161933233682112,0.015579785653087146
4523.T,2020-06-19,0.0154819014391626,-0.0067023964422770295
4523.T,2021-06-18,0.0153919014918304,0.06646838084792181
4568.T,2018-06-18,0.0127821593690508,0.008042521807376383
4568.T,2019-06-17,0.0123069498069498,0.020933758295873496
4568.T,2020-06-15,0.0139294926913155,-0.0007418220873615794
4568.T,2021-06-21,0.0132703144882748,-0.006166005674787107
4568.T,2022-06-27,0.0164638511095204,-0.007637993432116163
4578.T,2018-03-30,0.0092753623188405,0.0007886864881793314
4578.T,2019-03-29,0.0123203285420944,0.007666064735723245
4578.T,2020-03-30,0.0112185018985157,0.05677493321429653
4578.T,2021-03-31,0.0131556171023022,-0.005599991598395684
4578.T,2022-03-31,0.01287932251235,-0.00040906153394411685
4578.T,2023-03-31,0.0132473418162802,-0.0067277686046340514
6479.T,2018-06-28,0.0146673651126244,0.021644200056111573
6479.T,2019-06-27,0.0169238427078148,0.015157522127444811
6479.T,2020-06-26,0.0104810534802472,-0.011555740417433952
6479.T,2021-06-29,0.0118243243243243,0.013746696636209409
6479.T,2022-06-29,0.0142857142857142,-0.009164078405467072
6501.T,2018-06-29,0.0161233788994041,0.008527217898993654
6501.T,2019-06-19,0.0144685587089593,-0.009917852139482278
6501.T,2020-08-31,0.0131809168319141,-0.011857251988895826
6501.T,2021-06-23,0.0128427629295383,-0.004562202698610913
6501.T,2022-06-22,0.0139927623642943,-0.0029005802651901813
